Duración,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,Respondidas,Puntaje,Nota,Puntaje Ponderado,Puntaje NEM,Puntaje Ranking,Puntaje Lenguaje,Puntaje Matemática M1,Puntaje Matemática M2,Certamen 1,Abstracción,Descomposición,Patrones,Algoritmos,Aprobación C1,Nota Final,Aprobación Asignatura
0:58:00,0,1,1,1,1,0,1,1,1,1,1,1,12,10,83.33,927.4,951,968,816,994,825,100,66.66666667,100,66.66666667,100,1,98,1
0:58:00,1,1,0,1,1,1,1,1,0,1,1,1,12,10,83.33,830.5,965,1000,834,814,504,20,100,100,66.66666667,66.66666667,0,89,1
0:58:00,1,1,1,0,1,0,1,1,1,1,1,1,12,10,83.33,784.2,856,874,633,830,637,78,100,100,66.66666667,66.66666667,1,86,1
0:59:00,1,1,1,1,1,0,1,1,1,1,1,0,12,10,83.33,858.3,965,966,788,877,578,67,100,66.66666667,66.66666667,100,1,72,1
0:59:00,1,1,1,0,1,1,0,1,1,1,1,1,12,10,83.33,741.6,751,759,761,769,516,88,100,100,66.66666667,66.66666667,1,80,1
0:59:00,1,1,1,1,1,0,1,1,0,1,1,1,12,10,83.33,830.8,886,895,775,909,650,92,100,100,33.33333333,100,1,86,1
0:59:00,0,1,1,1,1,1,1,1,1,1,1,0,12,10,83.33,843.8,886,924,761,909,681,20,66.66666667,66.66666667,100,100,0,100,1
0:59:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,783.2,850,898,853,780,516,60,66.66666667,100,100,66.66666667,1,68,1
1:01:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,877.2,893,924,761,971,721,69,66.66666667,100,100,66.66666667,1,79,1
1:02:00,0,1,1,1,1,1,1,1,1,1,1,0,12,10,83.33,815.3,893,1000,872,790,530,80,66.66666667,66.66666667,100,100,1,88,1
1:02:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,827.3,886,930,853,862,558,62,66.66666667,100,100,66.66666667,1,75,1
1:02:00,1,1,1,1,0,1,1,1,0,1,1,1,12,10,83.33,787.6,907,963,692,790,530,65,66.66666667,100,66.66666667,100,1,85,1
1:06:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,719.4,751,794,775,757,444,3,66.66666667,100,100,66.66666667,0,2,0
1:07:00,1,0,1,1,1,1,1,1,0,1,1,1,12,10,83.33,811.5,870,976,801,830,587,62,100,100,66.66666667,66.66666667,1,47,0
1:02:00,1,1,1,1,1,0,1,1,1,1,1,0,12,10,83.33,791.3,900,1000,747,680,680,70,100,66.66666667,66.66666667,100,1,89,1
0:55:00,0,1,1,,1,1,1,1,1,1,1,1,11,10,83.33,,,,,,,84,66.66666667,100,100,66.66666667,1,66,1
0:30:00,1,1,0,0,1,1,1,1,1,1,1,1,12,10,83.33,823.1,793,858,891,877,661,92,100,100,100,50,1,82,1
0:42:00,1,1,0,1,1,0,1,1,1,1,1,1,12,10,83.33,749.9,851,898,834,695,493,62,100,100,66.66666667,83.33333333,1,38,0
0:43:00,1,1,0,0,1,1,1,1,1,1,1,1,12,10,83.33,0,779,784,564,769,472,29,100,100,100,50,0,42,0
0:44:00,1,1,0,1,1,1,1,1,1,1,1,0,12,10,83.33,849.1,856,856,692,949,721,74,100,66.66666667,100,83.33333333,1,86,1
0:47:00,0,1,0,1,1,1,1,1,1,1,1,1,12,10,83.33,869.3,985,1000,891,909,530,85,66.66666667,100,100,83.33333333,1,70,1
0:47:00,0,1,0,1,1,1,1,1,1,1,1,1,12,10,83.33,,,,,,,72,66.66666667,100,100,83.33333333,1,55,1
0:47:00,1,1,0,1,1,0,1,1,1,1,1,1,12,10,83.33,765.6,893,906,775,769,483,72,100,100,66.66666667,83.33333333,1,83,1
0:48:00,1,1,0,0,1,1,1,1,1,1,1,1,12,10,83.33,801.1,942,989,788,801,428,52,100,100,100,50,0,75,1
0:49:00,1,1,0,1,1,1,1,1,0,1,1,1,12,10,83.33,861.3,907,928,816,928,661,16,100,100,66.66666667,83.33333333,0,87,1
0:51:00,0,1,0,1,1,1,1,1,1,1,1,1,12,10,83.33,711.6,742,781,633,780,483,37,66.66666667,100,100,83.33333333,0,69,1
0:55:00,1,1,0,1,1,1,1,1,1,0,1,1,12,10,83.33,786.9,942,950,714,801,444,68,100,66.66666667,100,83.33333333,1,80,1
0:55:00,1,1,0,1,1,0,1,1,1,1,1,1,12,10,83.33,805.5,907,920,834,846,558,74,100,100,66.66666667,83.33333333,1,87,1
0:56:00,1,1,0,1,1,1,1,0,1,1,1,1,12,10,83.33,0,942,940,715,662,662,63,100,66.66666667,100,83.33333333,1,79,1
0:59:00,1,1,0,1,1,0,1,1,1,1,1,1,12,10,83.33,840.6,900,911,872,877,609,54,100,100,66.66666667,83.33333333,0,77,1
1:00:00,0,1,0,1,1,1,1,1,1,1,1,1,12,10,83.33,796,814,836,775,862,558,72,66.66666667,100,100,83.33333333,1,73,1
1:03:00,0,1,0,1,1,1,1,1,1,1,1,1,12,10,83.33,,,,,,,79,66.66666667,100,100,83.33333333,1,83,1
0:08:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,,,,,,,43,66.66666667,100,100,100,0,69,1
0:29:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,,,,,,,28,66.66666667,100,100,100,0,14,0
0:30:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,814.7,914,926,788,846,504,52,100,100,66.66666667,100,0,85,1
0:30:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,827.7,870,883,853,862,569,100,66.66666667,100,100,100,1,94,1
0:31:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,797.4,779,782,834,892,609,100,100,100,66.66666667,100,1,95,1
0:33:00,1,1,1,1,1,1,1,1,1,1,1,0,12,11,91.67,809.7,907,918,701,830,623,94,100,66.66666667,100,100,1,91,1
0:34:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,919.5,928,944,872,949,903,100,66.66666667,100,100,100,1,98,1
0:36:00,1,1,1,0,1,1,1,1,1,1,1,1,12,11,91.67,838.9,907,935,788,909,472,57,100,100,100,66.66666667,1,46,0
0:37:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,820.8,799,800,891,877,721,72,66.66666667,100,100,100,1,56,1
0:37:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,776.8,628,628,853,971,681,56,66.66666667,100,100,100,1,28,0
0:39:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,875.7,886,895,853,928,843,100,100,100,66.66666667,100,1,97,1
0:41:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,782.6,808,812,801,862,444,,66.66666667,100,100,100,0,0,0
0:41:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,720.5,599,599,662,892,662,20,66.66666667,100,100,100,0,10,0
0:41:00,1,1,1,1,1,1,1,1,1,0,1,1,12,11,91.67,847.7,900,911,872,892,609,84,100,66.66666667,100,100,1,80,1
0:43:00,1,1,1,1,1,1,1,0,1,1,1,1,12,11,91.67,932.2,951,1000,891,994,721,87,100,66.66666667,100,100,1,75,1
0:43:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,0,956,1000,834,994,681,72,100,100,66.66666667,100,1,92,1
0:43:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,788.2,879,907,745,801,558,79,66.66666667,100,100,100,1,86,1
0:43:00,1,1,1,1,1,1,1,0,1,1,1,1,12,11,91.67,791.7,837,872,788,862,530,90,100,66.66666667,100,100,1,90,1
0:44:00,1,0,1,1,1,1,1,1,1,1,1,1,12,11,91.67,795.4,814,843,701,862,599,57,100,100,100,66.66666667,1,73,1
0:45:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,842.6,886,895,729,928,637,87,100,100,66.66666667,100,1,84,1
0:46:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,835.3,914,993,775,877,587,96,100,100,66.66666667,100,1,88,1
0:46:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,849.9,785,785,935,994,558,84,66.66666667,100,100,100,1,84,1
0:46:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,721.1,856,921,674,681,493,77,100,100,66.66666667,100,1,81,1
0:47:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,,,,,,,43,66.66666667,100,100,100,0,69,1
0:47:00,1,1,1,1,1,1,1,0,1,1,1,1,12,11,91.67,820.9,765,797,816,928,736,85,100,66.66666667,100,100,1,80,1
0:47:00,1,1,1,1,1,1,1,0,1,1,1,1,12,11,91.67,859.5,951,966,834,892,609,79,100,66.66666667,100,100,1,93,1
0:47:00,1,0,1,1,1,1,1,1,1,1,1,1,12,11,91.67,758.4,708,713,801,846,587,92,100,100,100,66.66666667,1,81,1
0:50:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,818.3,823,844,775,928,545,71,66.66666667,100,100,100,1,71,1
0:51:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,,,,,,,,66.66666667,100,100,100,0,0,0
0:51:00,1,1,1,1,1,1,1,1,1,1,1,0,12,11,91.67,766.7,907,930,801,743,472,15,100,66.66666667,100,100,0,8,0
0:52:00,1,1,1,1,0,1,1,1,1,1,1,1,12,11,91.67,819.8,979,1000,761,790,493,100,66.66666667,100,100,100,1,84,1
0:53:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,,,,,,,,66.66666667,100,100,100,0,0,0
0:55:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,894.5,942,970,692,1000,706,77,66.66666667,100,100,100,1,87,1
0:56:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,914.1,965,981,729,971,762,95,66.66666667,100,100,100,1,96,1
0:57:00,1,1,1,0,1,1,1,1,1,1,1,1,12,11,91.67,887,942,953,935,971,545,92,100,100,100,66.66666667,1,95,1
0:57:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,843.3,828,902,745,971,661,73,100,100,66.66666667,100,1,62,1
0:57:00,1,1,1,0,1,1,1,1,1,1,1,1,12,11,91.67,775.2,837,839,816,780,670,43,100,100,100,66.66666667,0,44,0
0:58:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,815.2,928,1000,788,790,558,75,66.66666667,100,100,100,1,82,1
0:58:00,1,1,1,1,1,0,1,1,1,1,1,1,12,11,91.67,769.9,814,823,775,830,493,74,100,100,66.66666667,100,1,70,1
0:59:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,797.4,900,1000,912,728,569,86,66.66666667,100,100,100,1,80,1
1:00:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,878.6,886,911,745,971,775,74,66.66666667,100,100,100,1,73,1
1:01:00,1,1,1,1,1,1,1,1,1,1,1,0,12,11,91.67,762,857,946,729,743,558,54,100,66.66666667,100,100,0,67,1
1:01:00,0,1,1,1,1,1,1,1,1,1,1,1,12,11,91.67,808.4,907,1000,717,741,741,74,66.66666667,100,100,100,1,94,1
0:41:00,1,1,0,1,1,1,1,1,1,1,1,1,12,11,91.67,967.7,979,994,987,1000,881,87,100,100,100,83.33333333,1,95,1
0:54:00,1,1,0,1,1,1,1,1,1,1,1,1,12,11,91.67,764.4,799,802,775,846,493,92,100,100,100,83.33333333,1,88,1
0:31:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,843.6,814,814,872,928,706,60,100,100,100,100,1,81,1
0:35:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,773,580,580,891,1000,569,90,100,100,100,100,1,83,1
0:39:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,831.8,751,763,912,949,692,100,100,100,100,100,1,80,1
0:41:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,0,0,0,0,0,0,89,100,100,100,100,1,84,1
0:41:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,802.2,727,734,775,909,728,95,100,100,100,100,1,93,1
0:42:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,815.6,837,843,834,862,671,100,100,100,100,100,1,96,1
0:45:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,865.2,951,976,935,877,516,100,100,100,100,100,1,100,1
0:50:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,860.6,922,944,761,949,596,77,100,100,100,100,1,92,1
0:50:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,,,,,,,77,100,100,100,100,1,85,1
0:50:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,743.8,808,886,853,715,516,37,100,100,100,100,0,75,1
0:54:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,908.2,928,942,788,1000,790,100,100,100,100,100,1,87,1
0:56:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,804.1,685,691,872,928,681,77,100,100,100,100,1,91,1
0:57:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,826.9,785,783,923,892,670,84,100,100,100,100,1,83,1
0:57:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,741,766,848,729,780,558,92,100,100,100,100,1,86,1
0:59:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,793,879,933,935,757,545,37,100,100,100,100,0,29,0
0:59:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,817.7,713,712,777,928,885,80,100,100,100,100,1,81,1
1:00:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,793,757,763,801,892,721,67,100,100,100,100,1,81,1
1:03:00,1,1,1,1,1,1,1,1,1,1,1,1,12,12,100.00,893.2,942,963,853,909,790,100,100,100,100,100,1,100,1
